Code,Description,Airport Name,Latitude,Longitude
13540,"Burlington/Mount Vernon, WA: Skagit Regional",Skagit Regional,48.47055556,-122.42166667
13541,"Martha's Vineyard, MA: Martha's Vineyard Airport",Martha's Vineyard Airport,41.39333333,-70.61388889
13543,"Marion/Herrin, IL: Veterans Airport of Southern Illinois",Veterans Airport of Southern Illinois,37.755,-89.01111111
13544,"Milwaukee, WI: Lawrence J Timmerman",Lawrence J Timmerman,43.11027778,-88.03444444
13545,"Mianwali, Pakistan: Mianwali Airport",Mianwali Airport,32.56305556,71.57027778
13546,"Moses Lake, WA: Grant County International",Grant County International,47.21055556,-119.32111111
13547,"Mineral Wells, TX: Mineral Wells Regional",Mineral Wells Regional,32.78166667,-98.06027778
13548,"Windom, MN: Windom Municipal",Windom Municipal,43.91333333,-95.10944444
13549,"Middletown, OH: Middletown Regional/Hook Field",Middletown Regional/Hook Field,39.53166667,-84.39638889
13550,"Magwe, Burma: Magway",Magway,20.15361111,94.96861111
13551,"Mwanza, Tanzania: Mwanza Airport",Mwanza Airport,-2.44527778,32.93416667
13552,"Masamba, Indonesia: Andi Jemma",Andi Jemma,-2.56055556,120.32361111
13553,"Monticello, UT: Monticello Airport",Monticello Airport,37.93722222,-109.34638889
13554,"Maxton, NC: Laurinburg-Maxton",Laurinburg-Maxton,34.79222222,-79.36583333
13555,"Montgomery, AL: Maxwell AFB",Maxwell AFB,32.38305556,-86.36583333
13556,"Marlboro, MA: Marlboro Airport",Marlboro Airport,42.34305556,-71.50888889
13557,"Moro, Papua New Guinea: Moro Airport",Moro Airport,-6.36305556,143.23805556
13558,"Minna, Nigeria: Minna Airport",Minna Airport,9.65222222,6.46222222
13559,"Mexicali, Mexico: Mexicali International",Mexicali International,32.63055556,-115.24166667
13560,"Milan, Italy: Malpensa",Malpensa,45.63055556,8.72805556
13561,"Maota, Samoa: Maota Airport",Maota Airport,-13.7425,-172.25777778
13562,"Maintirano, Madagascar: Maintirano Airport",Maintirano Airport,-18.05055556,44.03222222
13563,"Mora, Sweden: Mora Airport",Mora Airport,60.95777778,14.51138889
13564,"McCarthy, AK: McCarthy Airport",McCarthy Airport,61.43777778,-142.9025
13565,"Moruya, Australia: Moruya Airport",Moruya Airport,-35.89777778,150.14444444
13566,"Mayumba, Gabon: Mayumba Airport",Mayumba Airport,-3.45833333,10.67666667
13567,"Maracay, Venezuela: Maracay Airport",Maracay Airport,10.25,-67.6
13568,"Malindi, Kenya: Malindi Airport",Malindi Airport,-3.22916667,40.10166667
13569,"Miyake Jima, Japan: Miyake Jima Airport",Miyake Jima Airport,34.07222222,139.55972222
13570,"San Diego, CA: Montgomery Gibbs Executive",Montgomery Gibbs Executive,32.81583333,-117.13944444
13571,"Mayaguana, The Bahamas: Mayaguana Airport",Mayaguana Airport,22.37944444,-73.01361111
13572,"Marble Canyon, AZ: Cliff Dwellers",Cliff Dwellers,36.73444444,-111.75277778
13573,"Matsuyama, Japan: Matsuyama Airport",Matsuyama Airport,33.82722222,132.69972222
13574,"May Creek, AK: May Creek Airport",May Creek Airport,61.33611111,-142.68583333
13575,"McCall, ID: McCall Municipal",McCall Municipal,44.88861111,-116.10166667
13576,"Mary, Turkmenistan: Mary Airport",Mary Airport,37.6225,61.89666667
13577,"Myrtle Beach, SC: Myrtle Beach International",Myrtle Beach International,33.67972222,-78.92833333
13578,"Myitkyina, Burma: Myitkyina Airport",Myitkyina Airport,25.38388889,97.35361111
13579,"Mekoryuk, AK: Mekoryuk Airport",Mekoryuk Airport,60.3725,-166.27027778
13580,"Marysville, CA: Yuba County",Yuba County,39.09777778,-121.56972222
13581,"Mtwara, Tanzania: Mtwara Airport",Mtwara Airport,-10.33916667,40.18166667
13582,"Miri, Malaysia: Miri Airport",Miri Airport,4.3225,113.98722222
13584,"Mocimboa Da Praia, Mozambique: Mocimboa Da Praia Airport",Mocimboa Da Praia Airport,-11.36194444,40.355
13585,"Makung, Taiwan: Ma Kung AB",Ma Kung AB,23.56916667,119.61861111
13586,"Mopti, Mali: Ambodedjo",Ambodedjo,14.51277778,-4.07944444
13587,"Marana, AZ: Pinal Airpark",Pinal Airpark,32.50972222,-111.32527778
13588,"Marakei, Kiribati: Marakei Airport",Marakei Airport,1.98333333,173.66666667
13589,"Manizales, Colombia: La Nubia",La Nubia,5.03,-75.465
13590,"Metz, France: Metz-Nancy Metz-Frescaty",Metz-Nancy Metz-Frescaty,49.0725,6.13444444
13591,"Minj, Papua New Guinea: Minj Airport",Minj Airport,-5.90555556,144.67666667
13592,"Manzanillo, Cuba: Sierra Maestra International",Sierra Maestra International,20.28805556,-77.08916667
13593,"Mazar-I-Sherif, Afghanistan: Mawlana Jalaluddin Muhammad Balkhi",Mawlana Jalaluddin Muhammad Balkhi,36.70638889,67.21611111
13594,"Mazatlan, Mexico: Mazatlan International",Mazatlan International,23.16138889,-106.26444444
13595,"Marion, IN: Marion Municipal McKinney Field",Marion Municipal McKinney Field,40.49,-85.67972222
13596,"Pottstown, PA: Pottstown Municipal",Pottstown Municipal,40.26055556,-75.67083333
13597,"Robbinsville, NJ: Trenton-Robbinsville",Trenton-Robbinsville,40.21388889,-74.60166667
13598,"Narrabri, Australia: Narrabri Airport",Narrabri Airport,-30.32194444,149.82555556
13599,"North Adams, MA: Harriman-and-West",Harriman-and-West,42.69638889,-73.17055556
13600,"Nagpur, India: Dr. Baba Saheb Ambedkar International",Dr. Baba Saheb Ambedkar International,21.0975,79.04305556
13601,"Nakhon Ratchasima, Thailand: Nakhon Ratchasima Airport",Nakhon Ratchasima Airport,14.94944444,102.31277778
13602,"Nadi, Fiji: Nadi International",Nadi International,-17.755,177.44361111
13603,"Nanchong, China: Nanchong Airport",Nanchong Airport,30.8,106.06666667
13604,"Naples, Italy: Capodichino",Capodichino,40.88444444,14.29083333
13605,"Nassau, The Bahamas: Lynden Pindling International",Lynden Pindling International,25.03888889,-77.46611111
13606,"Natal, Brazil: Campo Augusto Severo",Campo Augusto Severo,-5.91166667,-35.24777778
13607,"Napuka Islnd, French Polynesia: Napuka",Napuka,-14.17666667,-141.26722222
13609,"Star Harbour, Solomon Islands: Nana",Nana,-10.67583333,162.205
13610,"Nambaiyufa, Papua New Guinea: Nambaiyufa Airport",Nambaiyufa Airport,-6.25,145.23333333
13611,"Naberevnye Chelny, Russia: Begishevo",Begishevo,55.56472222,52.0925
13612,"New Orleans, LA: New Orleans NAS JRB",New Orleans NAS JRB,29.82722222,-90.02666667
13613,"Newburgh, NY: Newburgh Airport",Newburgh Airport,41.53333333,-72.04305556
13614,"Bangkok, Thailand: Suvarnabhumi International",Suvarnabhumi International,13.68083333,100.74777778
13616,"Nairobi, Kenya: Nairobi Jomo Kenyatta International",Nairobi Jomo Kenyatta International,-1.31666667,36.93138889
13617,"Glenview, IL: Glenview NAS",Glenview NAS,42.08333333,-87.81833333
13618,"Guantanamo, Cuba: Guantanamo Bay NS",Guantanamo Bay NS,19.90666667,-75.20694444
13619,"Gastonia, NC: Gastonia Municipal",Gastonia Municipal,35.2025,-81.15
13620,"Smithfield, NC: Johnston Regional",Johnston Regional,35.54083333,-78.39027778
13621,"Shelby, NC: Shelby-Cleveland County Regional",Shelby-Cleveland County Regional,35.25583333,-81.60083333
13622,"Currituck, NC: Currituck County Regional",Currituck County Regional,36.4,-76.01555556
13623,"Kenansville, NC: Duplin County",Duplin County,35.0,-77.98166667
13624,"North Caicos, Turks and Caicos Islands: North Caicos International",North Caicos International,21.91722222,-71.94055556
13625,"Nice, France: Nice Cote D Azur",Nice Cote D Azur,43.65805556,7.21555556
13626,"Nachingwea, Tanzania: Nachingwea Airport",Nachingwea Airport,-10.35833333,38.78027778
13627,"Necocli, Colombia: Necocli Airport",Necocli Airport,8.45333333,-76.77888889
13628,"Newcastle, United Kingdom: Newcastle Airport",Newcastle Airport,55.03805556,-1.68972222
13629,"Chenega, AK: Chenega Bay",Chenega Bay,60.07861111,-147.99472222
13630,"North Kingstown, RI: Quonset State Air Reserve National Guard Helipad",Quonset State Air Reserve National Guard Helipad,41.59944444,-71.41666667
13631,"Subic Bay, Philippines: Cubi Point NAS",Cubi Point NAS,14.79444444,120.27138889
13632,"Marietta, GA: Dobbins ARB",Dobbins ARB,33.91444444,-84.51416667
13633,"Newcastle, South Africa: Newcastle Airport",Newcastle Airport,55.03805556,-1.68972222
13634,"Nicoya, Costa Rica: Miguel Angel Castillo Zumbado",Miguel Angel Castillo Zumbado,10.13944444,-85.44555556
13635,"Nukus, Uzbekistan: Nukus Airport",Nukus Airport,42.48916667,59.62277778
13636,"Annecy, France: Annecy Meythet",Annecy Meythet,45.92916667,6.09888889
13637,"Kindred, ND: Robert Odegaard Field",Robert Odegaard Field,46.64861111,-96.99888889
13638,"Nouadhibou, Mauritania: Nouadhibou Airport",Nouadhibou Airport,20.93305556,-17.03
13639,"Nanded, India: Nanded Airport",Nanded Airport,19.18138889,77.32555556
13641,"Ndjamena, Chad: Hassan Djamous",Hassan Djamous,12.13361111,15.03388889
13642,"Ndele, Central African Republic: Ndele Airport",Ndele Airport,8.42666667,20.63527778
13643,"Nador, Morocco: El Aroui International",El Aroui International,34.98916667,-3.02777778
13644,"Cuxhaven, Germany: Nordholz-Spieka",Nordholz-Spieka,53.76888889,8.64222222
13645,"Gothenburg, NE: Gothenburg Municipal",Gothenburg Municipal,40.92555556,-100.14666667
13646,"Blair, NE: Blair Exec",Blair Exec,41.41472222,-96.10888889
13647,"Brunswick, GA: Glynco NAS",Glynco NAS,31.25055556,-81.47611111
13648,"Negril, Jamaica: Negril Airport",Negril Airport,18.34194444,-78.33416667
13650,"Lakehurst, NJ: Lakehurst/Maxfield Field",Lakehurst/Maxfield Field,40.035,-74.35222222
13651,"Neryungri, Russia: Neryungri Airport",Neryungri Airport,56.9,124.88333333
13652,"New Bight, The Bahamas: New Bight Airport",New Bight Airport,24.31527778,-75.45416667
13653,"Sam Neua, Laos: Samneua",Samneua,20.41833333,104.06611111
13654,"Nevis, Saint Kitts and Nevis: Vance Winkworth Amory",Vance Winkworth Amory,17.20555556,-62.59
13655,"New Orleans, LA: Lakefront",Lakefront,30.0425,-90.02833333
13656,"Fallon, NV: Fallon NAS",Fallon NAS,39.41777778,-118.69861111
13657,"Young, Australia: Young Airport",Young Airport,-34.25555556,148.24722222
13658,"Ningbo, China: Ningbo Lishe International",Ningbo Lishe International,29.82666667,121.46194444
13659,"Grand Canyon, AZ: North Rim",North Rim,36.18333333,-112.13333333
13660,"Anegada, British Virgin Islands: Auguste George",Auguste George,18.7275,-64.32888889
13661,"N'Gaoundere, Cameroon: N'Gaoundere Airport",N'Gaoundere Airport,7.35694444,13.55916667
13662,"Kaneohe, HI: Kaneohe Bay MCAS",Kaneohe Bay MCAS,21.45055556,-157.76805556
13663,"Guam, TT: Agana NAS",Agana NAS,13.44972222,144.75
13664,"Nagoya, Japan: Nagoya Airport",Nagoya Airport,35.25555556,136.92444444
13665,"Corpus Christi, TX: Corpus Christi NAS",Corpus Christi NAS,27.69277778,-97.29027778
13666,"Nagasaki, Japan: Nagasaki Airport",Nagasaki Airport,32.91694444,129.91333333
13667,"Norfolk, VA: Norfolk NS",Norfolk NS,36.9375,-76.28916667
13668,"Alameda, CA: Alameda NAS",Alameda NAS,37.79055556,-122.32555556
13669,"Nha-Trang, Vietnam: Nha Trang",Nha Trang,12.2275,109.19222222
13670,"Dubai, United Arab Emirates: Minhad AB",Minhad AB,25.02694444,55.36638889
13671,"Patuxent River, MD: Patuxent River NAS",Patuxent River NAS,38.28638889,-76.41
13672,"Northolt, United Kingdom: RAF Northolt",RAF Northolt,51.55277778,-0.41944444
13673,"Nuku Hiva, French Polynesia: Nuku Hiva Fr.Poly.",Nuku Hiva Fr.Poly.,-8.78333333,-140.16666667
13674,"Brunswick, ME: Brunswick Executive",Brunswick Executive,43.89222222,-69.93888889
13675,"Nimba, Liberia: Nimba Airport",Nimba Airport,7.49361111,-8.58416667
13676,"Nikolai, AK: Nikolai Airport",Nikolai Airport,63.01861111,-154.35833333
13677,"Nicosia, Cyprus: Nicosia Airport",Nicosia Airport,35.15555556,33.27333333
13678,"Niblack, AK: Niblack Airport",Niblack Airport,55.06666667,-132.14583333
13679,"Nikunau, Kiribati: Nikunau Airport",Nikunau Airport,-1.31472222,176.40972222
13680,"Niamey, Niger: Diori Hamani",Diori Hamani,13.48388889,2.18638889
13681,"Ninilchik, AK: Ninilchik Airport",Ninilchik Airport,60.02027778,-151.58944444
13682,"Jacksonville, FL: Jacksonville NAS",Jacksonville NAS,30.23361111,-81.67611111
13683,"Niort, France: Niort Airport",Niort Airport,46.31666667,-0.45
13684,"Nioro, Mali: Nioro Airport",Nioro Airport,15.23888889,-9.57638889
13685,"Berlin, NJ: Pine Valley",Pine Valley,39.77833333,-74.94777778
13686,"West Creek, NJ: Eagles Nest",Eagles Nest,39.66555556,-74.30805556
13687,"Atsugi, Japan: Atsugi NAF",Atsugi NAF,35.45472222,139.45
13688,"Nizhnevartovsk, Russia: Nizhnevartovsk Airport",Nizhnevartovsk Airport,60.94861111,76.48055556
13689,"El Centro, CA: El Centro NAF",El Centro NAF,32.82666667,-115.66861111
13690,"Nkan, Gabon: Nkan Airport",Nkan Airport,0.7,9.98333333
13691,"Nouakchott, Mauritania: Nouakchott Airport",Nouakchott Airport,18.09777778,-15.94805556
13692,"Nanjing, China: Lukou",Lukou,31.73222222,118.86305556
13693,"Naukiti, AK: Naukiti Airport",Naukiti Airport,55.875,-133.22083333
13694,"Nagoya, Japan: Chubu Centrair International",Chubu Centrair International,34.85833333,136.80527778
13695,"Nankina, Papua New Guinea: Nankina Airport",Nankina Airport,-5.83666667,146.45333333
13696,"Nkongsamba, Cameroon: Nkongsamba Airport",Nkongsamba Airport,4.935,9.93666667
13697,"Cherry Point, NC: Cherry Point MCAS",Cherry Point MCAS,34.90305556,-76.88083333
13698,"Nichen Cove, AK: Nichin Cove Seaplane Base",Nichin Cove Seaplane Base,55.85,-133.21666667
13699,"Diego Garcia, British Indian Ocean Territory: Diego Garcia Nsf",Diego Garcia Nsf,-7.31333333,72.41111111
13700,"San Diego, CA: Miramar MCAS",Miramar MCAS,32.86861111,-117.14305556
13701,"Ndola, Zambia: Ndola Airport",Ndola Airport,-12.99833333,28.665
13702,"Lemoore, CA: Lemoore NAS",Lemoore NAS,36.33305556,-119.95222222
13703,"Nuevo Laredo, Mexico: Nuevo Laredo Airport",Nuevo Laredo Airport,27.44333333,-99.57
13704,"Nelson Lagoon, AK: Nelson Lagoon Airport",Nelson Lagoon Airport,56.0075,-161.16027778
13705,"Norfolk Island, Australia: Norfolk Island Airport",Norfolk Island Airport,-29.0425,167.93805556
13706,"Kinshasa, Congo (Kinshasa): N'Dolo",N'Dolo,-4.32666667,15.32694444
13707,"Nelspruit, South Africa: Nelspruit Airport",Nelspruit Airport,-25.50055556,30.91361111
13708,"Nicholson, Australia: Nicholson Station",Nicholson Station,-18.05083333,128.89583333
13709,"Norman's Cay, The Bahamas: Norman's Cay Airport",Norman's Cay Airport,24.59638889,-76.81888889
13710,"Nightmute, AK: Nightmute Airport",Nightmute Airport,60.46916667,-164.70416667
13711,"San Miguel, Panama: San Miguel Airport",San Miguel Airport,8.45638889,-78.93416667
13712,"Kenitra, Morocco: Kenitra Airport",Kenitra Airport,34.29916667,-6.59555556
13713,"Nanning, China: Wuxu",Wuxu,22.60861111,108.17555556
13714,"Naknek, AK: Naknek Airport",Naknek Airport,58.73472222,-157.02527778
13715,"Nondalton, AK: Nondalton Airport",Nondalton Airport,59.98027778,-154.83916667
13716,"Nanuque, Brazil: Nanuque Airport",Nanuque Airport,-17.82305556,-40.32972222
13717,"Nanyang, China: Nanyang East",Nanyang East,32.98277778,112.6175
13718,"Nowra, Australia: Nowra Airport",Nowra Airport,-34.94888889,150.53694444
13719,"Connaught, Ireland: Ireland West Airport Knock",Ireland West Airport Knock,53.91027778,-8.81833333
13720,"Nogales, Mexico: Nogales International",Nogales International,31.22638889,-110.97694444
13721,"Nonouti, Kiribati: Nonouti Airport",Nonouti Airport,-0.63972222,174.42777778
13722,"Mactan Island, Philippines: Nab",Nab,10.33333333,123.9
13723,"Nordfjordur, Iceland: Nordfjordur Airport",Nordfjordur Airport,65.13166667,-13.7475
13724,"Nossi-Be, Madagascar: Fascene",Fascene,-13.31222222,48.31472222
13725,"Novato, CA: Gnoss Field",Gnoss Field,38.14361111,-122.55722222
13726,"Noumea, New Caledonia: Noumea La Tontouta",Noumea La Tontouta,-22.01444444,166.21305556
13727,"Huambo, Angola: Huambo Airport",Huambo Airport,-12.80888889,15.76055556
13728,"Pensacola, FL: Pensacola NAS",Pensacola NAS,30.35333333,-87.31805556
13729,"Napier, New Zealand: Napier Airport",Napier Airport,-39.46972222,176.86722222
13730,"New Plymouth, New Zealand: New Plymouth Airport",New Plymouth Airport,-39.00805556,174.17694444
13731,"Newport, RI: Newport State",Newport State,41.5325,-71.28166667
13732,"Millington, TN: Millington Memphis",Millington Memphis,35.35666667,-89.87055556
13733,"Kingsville, TX: Kingsville NAS",Kingsville NAS,27.50444444,-97.80833333
13734,"Neuquen, Argentina: Presidente Peron",Presidente Peron,-38.94888889,-68.15583333
13736,"Key West, FL: Key West NAS",Key West NAS,24.57472222,-81.68666667
13737,"Newquay, United Kingdom: Newquay Airport",Newquay Airport,50.44083333,-4.99527778
13738,"Narrandera, Australia: Narrandera Airport",Narrandera Airport,-34.69916667,146.51055556
13739,"Mayport, FL: Mayport NS",Mayport NS,30.39138889,-81.42444444
13740,"Afton, OK: Grand Lake Regional",Grand Lake Regional,36.5775,-94.86194444
13741,"Norrkoping, Sweden: Kungsangen",Kungsangen,58.58583333,16.25055556
13742,"North Ronaldsay, United Kingdom: North Ronaldsay Airport",North Ronaldsay Airport,59.3675,-2.43472222
13743,"Ceiba, PR: Roosevelt Roads NAS",Roosevelt Roads NAS,18.24972222,-65.63555556
13744,"Tokyo, Japan: Narita International",Narita International,35.77722222,140.38222222
13745,"Noosa, Australia: Noosa Aust.",Noosa Aust.,-26.38333333,153.15
13746,"Bimini, The Bahamas: North Seaplane Base",North Seaplane Base,25.72916667,-79.28888889
13747,"Milton, FL: Whiting Field NAS North",Whiting Field NAS North,30.7225,-87.02388889
13748,"Camp Springs, MD: Joint Base Andrews",Joint Base Andrews,38.81083333,-76.86694444
13749,"Yaounde, Cameroon: Yaounde Nsimalen",Yaounde Nsimalen,3.7225,11.55333333
13750,"Titusville, FL: Space Florida Launch Landing Facility",Space Florida Launch Landing Facility,28.615,-80.69444444
13751,"Nelson, New Zealand: Nelson Airport",Nelson Airport,-41.29555556,173.22222222
13752,"Scone, Australia: Scone Airport",Scone Airport,-32.03722222,150.83222222
13753,"Nakhon Si Thammarat, Thailand: Nakhon Si Thammarat Airport",Nakhon Si Thammarat Airport,8.53972222,99.94472222
13754,"Sigonella, Italy: Sigonella Airport",Sigonella Airport,37.4025,14.9225
13755,"Snap Lake, Canada: Snap Lake Mine/Debeers",Snap Lake Mine/Debeers,63.585,-110.9
